  -0.859302D-02  -0.625325D+00  -0.605958D-01
  -0.653280D-01  -0.546967D-01   0.806451D-02
  -0.546967D-01  -0.129898D+01   0.698272D+00
   0.806451D-02   0.698272D+00   0.109352D+01
  -0.179618D+00   0.852241D+00   0.297470D+00
   0.852241D+00  -0.650994D+00  -0.209293D+00
   0.297470D+00  -0.209293D+00  -0.545524D-01
  -0.125114D+01  -0.216329D+00  -0.120963D+00
  -0.216329D+00  -0.308010D+01  -0.114126D+01
  -0.120963D+00  -0.114126D+01  -0.358648D+00
  -0.111093D+00   0.295207D-03   0.834303D-01
   0.295207D-03   0.117917D+01   0.171674D+01
   0.834303D-01   0.171674D+01  -0.127892D+01
   0.688979D-01   0.708982D+00   0.219126D+00
   0.708982D+00   0.823314D+00   0.270406D+00
   0.219126D+00   0.270406D+00   0.599287D-01
   0.670900D-01  -0.153163D+00  -0.453875D-01
  -0.153163D+00   0.252436D+01   0.767369D+00
  -0.453875D-01   0.767369D+00   0.141057D+00
   0.305364D+00   0.248679D-01  -0.219100D-01
   0.248679D-01   0.203711D+01   0.143039D+01
  -0.219100D-01   0.143039D+01   0.352531D+01
   0.123430D+00   0.112809D+00  -0.354625D-01
   0.112809D+00   0.324682D+01  -0.415141D+00
  -0.354625D-01  -0.415141D+00   0.993930D+00
   0.242606D+00   0.276374D+01   0.692993D+00
   0.276374D+01  -0.178400D+00   0.419985D-01
   0.692993D+00   0.419985D-01   0.325411D-01
  -0.431672D+01   0.100663D+00  -0.117402D+00
   0.100663D+00  -0.280747D+01  -0.111318D+01
  -0.117402D+00  -0.111318D+01  -0.455196D+00
